voxel,x,y,z,vision_target_correlation,vision_target_r2,vision_tuning_r2,visual_cortex,early_visual,higher_visual,V1,V2,V3,V4,imagery_target_correlation,imagery_target_r2,imagery_tuning_r2,vision_minus_imagery_target_r2,vision_minus_imagery_target_correlation
14646,64,34,34,0.20759852164068074,-5.71859792346019,0.04309714618739619,True,False,True,False,False,False,False,0.3544930128265819,-9.599127610963173,0.12566529614286717,3.8805296875029827,-0.14689449118590117
14647,64,34,35,0.1770241051688114,-6.051350969194005,0.0313375338108184,True,False,True,False,False,False,False,0.3712477051556798,-5.964162512599627,0.13782485858335855,-0.08718845659437857,-0.1942235999868684
14648,64,34,36,0.23589638070969313,-9.33589152852933,0.05564710243193248,True,False,True,False,False,False,False,0.3102702176226064,-4.208601310832288,0.09626760794357955,-5.127290217697043,-0.0743738369129133
14649,64,34,37,-0.06087499536380804,-2.624243429842213,0.0037057650605436506,True,False,True,False,False,False,False,-0.098889379984832,-9.700184892918763,0.00977910947378449,7.07594146307655,0.03801438462102395
14650,64,34,46,0.3268928759571006,-2.4583701116272914,0.10685895235150436,True,False,True,False,False,False,False,0.03034194668654353,-7.097094830529729,0.0009206337287290498,4.638724718902438,0.29655092927055704
14651,64,34,47,0.13961861682408486,-0.8122610112071946,0.01949335816387063,True,False,True,False,False,False,False,-0.13950227512871274,-2.2535576167306557,0.019460884766087067,1.441296605523461,0.2791208919527976
14652,64,34,48,0.16360786172481429,-1.591373395007115,0.02676753241816595,True,False,True,False,False,False,False,0.18481548069644108,-3.952555148356489,0.034156761905056586,2.361181753349374,-0.02120761897162679
14653,64,35,35,0.2543423055692469,-5.659180132980996,0.06469000840228017,True,False,True,False,False,False,False,0.4245081523885304,-6.345561188318134,0.18020717144432374,0.6863810553371383,-0.17016584681928348
14654,64,35,36,0.31125740844888394,-2.682070768653218,0.09688117431431537,True,False,True,False,False,False,False,0.21945313755616366,-7.16517125132053,0.04815967958324449,4.483100482667312,0.09180427089272028
14655,64,35,46,0.4286963355801169,-0.1903281319454455,0.1837805481398202,True,False,True,False,False,False,False,0.10528493754919781,-3.844445580386618,0.011084918074738482,3.6541174484411725,0.32341139803091906
14656,64,35,47,0.15485427197117593,-0.4725925888357372,0.023979845547722926,True,False,True,False,False,False,False,0.04817754827871769,-1.8203852113316779,0.002321076158148174,1.3477926224959407,0.10667672369245824
14657,64,35,48,0.1958632258830141,-0.5459831377208484,0.038362403253300606,True,False,True,False,False,False,False,-0.01898473777670211,-1.4395168395692224,0.0003604202684501402,0.893533701848374,0.21484796365971623
14658,64,36,35,0.21545300202580137,-6.352925950187654,0.04641999608192997,True,False,True,False,False,False,False,0.30183050658531047,-7.861960917834875,0.09110165470554514,1.5090349676472208,-0.0863775045595091
14659,64,36,36,0.20165234069777818,-0.9348257763411072,0.040663666508892804,True,False,True,False,False,False,False,0.2518872830948766,-7.542140928961423,0.06344720338491852,6.607315152620316,-0.05023494239709844
14660,64,36,47,0.305735672370443,-0.06599160961242512,0.09347430135980687,True,False,True,False,False,False,False,0.111502793247971,-0.19565905164606767,0.012432872902099766,0.12966744203364255,0.19423287912247203
14661,65,16,40,-0.43329434710794174,-1.9003343799851669,0.1877439912356975,True,False,True,False,False,False,False,0.2071059973286466,-2.2934737620028036,0.04289289412949337,0.39313938201763676,-0.6404003444365883
14662,65,16,41,-0.09860281801392505,-0.38230456378794964,0.009722515720287223,True,False,True,False,False,False,False,0.4678016499593262,-0.5479545308811868,0.21883838370466796,0.1656499670932372,-0.5664044679732513
14663,65,16,42,0.3353824790700151,-1.131170341514978,0.11248140726714913,True,False,True,False,False,False,False,0.13765105897382562,-4.9054368958353685,0.01894781403661562,3.7742665543203904,0.1977314200961895
14664,65,16,43,0.4451253455529339,-0.23580942955497664,0.19813657325361883,True,False,True,False,False,False,False,0.5462151021224861,-0.16580500702890633,0.298350937786678,-0.07000442252607031,-0.10108975656955221
14665,65,16,44,0.1064077839090632,-0.22876980305854944,0.01132261647643789,True,False,True,False,False,False,False,0.505428005569859,0.12949282631196324,0.2554574688143254,-0.3582626293705127,-0.3990202216607958
14666,65,16,45,0.17122564699206735,-0.1548258337370918,0.029318222187852065,True,False,True,False,False,False,False,0.05095360952882804,-2.0635469852427346,0.0025962703240162755,1.9087211515056428,0.1202720374632393
14667,65,16,46,-0.2981190587925931,-1.185320569557776,0.08887497321538158,True,False,True,False,False,False,False,0.41260290872787614,-1.555639104093197,0.17024116029070407,0.37031853453542096,-0.7107219675204692
14668,65,17,37,-0.32590044310666794,-3.371333438614852,0.1062110988171225,True,False,True,False,False,False,False,0.277308393980273,-0.8938504755959402,0.07689994537191831,-2.477482963018912,-0.603208837086941
14669,65,17,38,0.08871214060069425,-0.6426448661602595,0.007869843889957345,True,False,True,False,False,False,False,0.7191979195964799,0.2488534474639451,0.5172456475519048,-0.8914983136242046,-0.6304857789957857
14670,65,17,39,0.03058604583331962,-2.4343030108505377,0.0009355061997179285,True,False,True,False,False,False,False,0.5435261935118985,-1.3173285963731542,0.29542072303353367,-1.1169744144773834,-0.5129401476785789
14671,65,17,40,0.1881257608952503,-0.10122469795446132,0.035391301912416885,True,False,True,False,False,False,False,0.39796886742315385,0.11009377863023251,0.1583792194380678,-0.21131847658469383,-0.20984310652790356
14672,65,17,41,0.07192358480542632,-0.10624931337042054,0.005173002051263352,True,False,True,False,False,False,False,0.5768948272339979,0.032294561903824515,0.33280764168934424,-0.13854387527424505,-0.5049712424285715
14673,65,17,42,0.2019103722443352,-1.90451200147838,0.040767798419846006,True,False,True,False,False,False,False,-0.15024890887666897,-2.8701476147683556,0.022574734618629577,0.9656356132899755,0.35215928112100414
14674,65,17,43,0.4301127164199227,-0.12413538959213666,0.18499694882612486,True,False,True,False,False,False,False,0.46190625307943733,-0.46957851535670003,0.2133573866338852,0.3454431257645634,-0.03179353665951462
14675,65,17,44,0.23927797633725476,-5.36035208808893,0.05725394996005185,True,False,True,False,False,False,False,0.17717432726830573,-8.262976024016332,0.0313907422429767,2.9026239359274024,0.062103649068949024
14676,65,17,45,-0.01196186714836822,-1.4280343020106727,0.00014308626567521084,True,False,True,False,False,False,False,-0.03305578800663639,-4.1798709865531425,0.0010926851207396862,2.7518366845424698,0.021093920858268167
14677,65,17,46,0.4622553889814888,0.0763721281767632,0.21368004464242754,True,False,True,False,False,False,False,-0.20697587588659863,-0.9881748201289331,0.04283901319902468,1.0645469483056962,0.6692312648680875
14678,65,17,49,0.5801702877988079,0.2905686206065592,0.33659756284455156,True,False,True,False,False,False,False,-0.004645864427509123,-1.256725623824022,2.1584056278794672e-05,1.5472942444305813,0.584816152226317
14679,65,18,35,-0.02051863711758618,-1.578974083254605,0.0004210144691631853,True,False,True,False,False,False,False,-0.23546216550272267,-3.4559669318689155,0.055442431383231565,1.8769928486143104,0.2149435283851365
14680,65,18,36,-0.2230207161919523,-0.7134756784538314,0.04973823985077133,True,False,True,False,False,False,False,0.06372107267421742,-0.683104310411978,0.004060375102752898,-0.030371368041853364,-0.28674178886616974
14681,65,18,37,-0.07726193163673292,-4.906722492399133,0.005969406080239192,True,False,True,False,False,False,False,0.27555488322494937,-1.5156624384316144,0.07593049366911549,-3.391060053967519,-0.35281681486168226
14682,65,18,38,0.38839076533383343,-1.4582674079963516,0.15084738659660088,True,False,True,False,False,False,False,0.44787913188505696,-0.33877449329182285,0.20059571677811225,-1.1194929147045287,-0.059488366551223526
14683,65,18,40,0.01653217015438499,-0.9385014032365679,0.0002733126500135378,True,False,True,False,False,False,False,-0.16405547136372958,-5.655951055592664,0.026914197684375498,4.717449652356096,0.18058764151811457
14684,65,18,41,0.2985221659677553,-0.2887095674043598,0.08911548357408006,True,False,True,False,False,False,False,0.2282549630890943,-0.7669042050011345,0.0521003281748038,0.4781946375967747,0.07026720287866103
14685,65,18,42,0.38938679541480636,0.11005603289919441,0.15162207644341227,True,False,True,False,False,False,False,-0.07769352643505543,-0.5424180869678197,0.006036284049914658,0.6524741198670141,0.4670803218498618
14686,65,18,43,0.41042834252825405,0.039802899941478564,0.16845142435048985,True,False,True,False,False,False,False,0.2234044269570633,-1.359380688140845,0.04990953798401383,1.3991835880823236,0.18702391557119075
14687,65,18,44,0.037590513646019647,-12.336704084808195,0.0014130467161715893,True,False,True,False,False,False,False,0.15392857842153657,-8.112756050171662,0.02369400725487513,-4.223948034636534,-0.11633806477551692
14688,65,18,45,-0.1084251950663896,-0.825120375740426,0.011756022925184637,True,False,True,False,False,False,False,-0.3973566388257438,-1.706922939776811,0.1578922984188926,0.8818025640363851,0.2889314437593542
14689,65,18,46,-0.058465795740804495,-1.1619598768793735,0.003418249271605473,True,False,True,False,False,False,False,-0.015339430583548528,-0.8915906421289808,0.00023529813062750395,-0.27036923475039276,-0.043126365157255965
14690,65,18,47,0.015318766106814846,-3.449525798298631,0.0002346645950352993,True,False,True,False,False,False,False,-0.006932438327221347,-1.2252559463649884,4.805870116072751e-05,-2.224269851933643,0.022251204434036193
14691,65,18,48,0.4025064531692747,-0.872535001437182,0.16201144484290952,True,False,True,False,False,False,False,-0.12964469950677088,-0.9759314603901073,0.01680774811020092,0.10339645895292526,0.5321511526760456
14692,65,18,49,0.5059617898246634,0.24775746221915584,0.2559973327625769,True,False,True,False,False,False,False,0.2622808828262196,-0.11944504524387112,0.06879126149610112,0.36720250746302696,0.24368090699844386
14693,65,18,50,0.5177552227351877,-0.4880508915588657,0.26807047066956385,True,False,True,False,False,False,False,-0.11264798367591147,-5.226784078892163,0.012689568226248418,4.738733187333297,0.6304032064110991
14694,65,18,51,0.7123340062705011,0.4735361618601489,0.5074197364893823,True,False,True,False,False,False,False,-0.09893309370882387,-2.1795064597212326,0.009787757030798925,2.6530426215813816,0.811267099979325
14695,65,18,52,0.1493474380037748,-2.099607399380792,0.02230465723829136,True,False,True,False,False,False,False,0.2922174132324646,-1.947508715574179,0.08539101659627296,-0.15209868380661318,-0.14286997522868977
14696,65,18,53,0.45225547903460434,0.1368597039818802,0.20453501831681944,True,False,True,False,False,False,False,0.03138862531943215,-0.47340016926601813,0.000985245799443697,0.6102598732478983,0.4208668537151722
14697,65,19,35,-0.1360781231399076,-0.7341696530647459,0.018517255597279857,True,False,True,False,False,False,False,0.08284172393162438,-1.314718567295539,0.006862751223963468,0.5805489142307931,-0.218919847071532
14698,65,19,36,0.21400837387576585,-0.8949015330511709,0.04579958408894958,True,False,True,False,False,False,False,-0.4875934337582477,-2.595635786300771,0.2377473566441587,1.7007342532496,0.7016018076340136
14699,65,19,37,0.13672949544004537,-3.853093804963785,0.018694954923289386,True,False,True,False,False,False,False,0.12846230080726184,-1.8956824492315465,0.016502562728695425,-1.9574113557322383,0.008267194632783526
14700,65,19,38,0.23122901809170196,-0.6019426203917755,0.05346685880765263,True,False,True,False,False,False,False,0.2894289892283451,-2.5131710458264624,0.0837691398057415,1.911228425434687,-0.05819997113664313
14701,65,19,39,0.20847434870585413,-1.579825621498315,0.04346155406833006,True,False,True,False,False,False,False,0.23700126434792185,-3.0448545103216658,0.05616959930251353,1.4650288888233507,-0.02852691564206772
14702,65,19,40,0.37910476260710974,-0.15173101229696617,0.14372042103139301,True,False,True,False,False,False,False,0.2008673938814802,-0.6965529997274009,0.04034770992473771,0.5448219874304348,0.17823736872562954
14703,65,19,43,0.46902477764646733,-0.17316034901555355,0.2199842420463181,True,False,True,False,False,False,False,0.6892264537111058,0.012618513245390095,0.47503310449518704,-0.18577886226094364,-0.22020167606463847
14704,65,19,44,0.2948257046270663,-1.3685501758363272,0.08692219610884615,True,False,True,False,False,False,False,0.40568413785882185,-1.3087834504044613,0.16457961971025556,-0.0597667254318659,-0.11085843323175554
14705,65,19,46,0.672222581069014,0.4237432091110209,0.4518831984990871,True,False,True,False,False,False,False,0.12077169681718554,-0.2759171034073187,0.014585802752102184,0.6996603125183396,0.5514508842518284
14706,65,19,47,0.4196953528103877,0.0454505645868557,0.17614418917063582,True,False,True,False,False,False,False,0.376791150741971,-0.17249076346577485,0.1419715712774587,0.21794132805263056,0.04290420206841672
14707,65,19,48,0.6807693760112749,0.42528488972873657,0.46344694331478054,True,False,True,False,False,False,False,0.0287890986381231,-0.43595146754050895,0.0008288122003955813,0.8612363572692455,0.6519802773731518
14708,65,19,49,0.3941234179070368,-0.10479781641191233,0.15533326854272478,True,False,True,False,False,False,False,0.3535008465962098,0.015655665620800785,0.12496284854423705,-0.12045348203271311,0.04062257131082703
14709,65,19,50,0.45173317789793743,-0.46717589058239506,0.20406286401376958,True,False,True,False,False,False,False,0.1359366802146425,-1.97877362282913,0.018478781027777978,1.5115977322467349,0.31579649768329493
14710,65,19,51,0.1820783911387552,-0.21255679342995037,0.03315254051967753,True,False,True,False,False,False,False,0.40053232264554295,-0.01811477110807025,0.16042614148383333,-0.19444202232188013,-0.21845393150678774
14711,65,19,52,0.3053662402774668,-0.6527515899205711,0.09324854070119558,True,False,True,False,False,False,False,0.5273830926833482,-0.2409706809724459,0.278132926448253,-0.41178090894812525,-0.22201685240588137
14712,65,19,53,0.15224995357338877,-0.8943385135490063,0.02318004836309904,True,False,True,False,False,False,False,0.08162656232810052,-2.0129419949543004,0.006662895677503279,1.118603481405294,0.07062339124528826
14713,65,19,54,0.2879873084514112,-1.8147813663918049,0.08293668982908825,True,False,True,False,False,False,False,0.08006509207807232,-2.4655091131430154,0.006410418969470199,0.6507277467512105,0.20792221637333885
14714,65,19,55,0.602889182631153,-0.7362028857841603,0.36347536653365975,True,False,True,False,False,False,False,-0.05318083076626353,-3.281592446864881,0.0028282007609899615,2.5453895610807207,0.6560700133974166
14715,65,20,35,0.02153488363986441,-0.14498919861903325,0.0004637512133824998,True,False,True,False,False,False,False,-0.13966156105079694,-0.7237930599077949,0.019505351635145482,0.5788038612887616,0.16119644469066136
14716,65,20,36,0.4331193189253443,-0.9907645170494508,0.18759234442635409,True,False,True,False,False,False,False,-0.3408522839689538,-5.190704908517441,0.1161802794868523,4.19994039146799,0.773971602894298
14717,65,20,37,0.20210414180648706,-0.8534258341355254,0.04084608413533663,True,False,True,False,False,False,False,-0.3257625233875641,-3.161388770418484,0.10612122164383325,2.3079629362829586,0.5278666651940511
14718,65,20,38,0.09058278110830274,-0.8678681679431755,0.008205240233314688,True,False,True,False,False,False,False,0.5690496848472878,-0.540246854082628,0.32381754382479755,-0.3276213138605475,-0.47846690373898504
14719,65,20,39,0.5826755289265104,0.212704603817638,0.3395107720097887,True,False,True,False,False,False,False,0.6975498428005106,0.29435203876565685,0.486575783191017,-0.08164743494801885,-0.11487431387400016
14720,65,20,42,0.42942821781796703,-0.6684480803365587,0.18440859425831532,True,False,True,False,False,False,False,0.5139940680540557,0.14586243143401556,0.2641899019947572,-0.8143105117705742,-0.08456585023608865
14721,65,20,43,0.684366727381942,0.344476502221692,0.46835781754746936,True,False,True,False,False,False,False,0.6448235883524912,0.23272846532691482,0.41579746009578306,0.11174803689477719,0.039543139029450836
14722,65,20,44,0.785620855436404,0.3767270851523683,0.6172001284966272,True,False,True,False,False,False,False,0.6943423725756412,-2.1109930865513316,0.4821113303539706,2.4877201717036996,0.09127848286076279
14723,65,20,47,0.5208615230846196,0.1927621666867405,0.27129672623002976,True,False,True,False,False,False,False,0.035634164399306556,-0.49416309985562523,0.0012697936724368067,0.6869252665423657,0.4852273586853131
14724,65,20,48,0.5938577843071733,-0.27044564440898444,0.35266706798222514,True,False,True,False,False,False,False,0.08896068849554778,-1.4714449233936024,0.007914004097601887,1.200999278984618,0.5048970958116255
14725,65,20,49,0.45218083025017597,-1.2396446138692854,0.20446750324573845,True,False,True,False,False,False,False,0.4130645157037039,-0.662249436659569,0.17062229413353544,-0.5773951772097163,0.039116314546472075
14726,65,20,50,0.1050251995405368,-0.3211248738343069,0.01103029253852957,True,False,True,False,False,False,False,0.6028059067965974,0.23891317213311714,0.3633749612688681,-0.560038045967424,-0.4977807072560606
14727,65,20,51,-0.017872119309659998,-1.074494314208433,0.00031941264861872176,True,False,True,False,False,False,False,0.15883624848184777,-0.44900703553327626,0.025228953831787287,-0.6254872786751569,-0.17670836779150778
14728,65,20,52,-0.0350977380466272,-1.219718136715184,0.0012318512159896623,True,False,True,False,False,False,False,0.2736115292029794,-2.6552643421017352,0.07486326891279284,1.4355462053865513,-0.30870926724960657
14729,65,20,53,0.20658236938564337,-1.2265762614365099,0.0426762753409864,True,False,True,False,False,False,False,0.08135541839412554,-2.732077474629743,0.00661870410208322,1.505501213193233,0.12522695099151782
14730,65,20,54,0.13343278967419187,-1.055317793765635,0.017804309360237122,True,False,True,False,False,False,False,0.037306760733684684,-3.0186265249918662,0.0013917943964403975,1.9633087312262312,0.09612602894050717
14731,65,20,55,0.6221209864764871,-0.6904147895782864,0.3870345218144774,True,False,True,False,False,False,False,0.09713064822115915,-2.5093550099309256,0.009434362823862567,1.8189402203526392,0.5249903382553279
14732,65,21,34,-0.13329881450552533,-1.0978275950450298,0.01776857394857845,True,False,True,False,False,False,False,0.07411222357655275,-3.8928037767053256,0.005492621683460942,2.794976181660296,-0.2074110380820781
14733,65,21,35,0.15504844047217684,-0.0522051056338666,0.024040018892854162,True,False,True,False,False,False,False,-0.06789058210562633,-1.2637448046635962,0.0046091311386407905,1.2115396990297296,0.22293902257780318
14734,65,21,36,0.48930285048632877,-0.6467096265179606,0.2394172794940466,True,False,True,False,False,False,False,-0.015873795315334456,-5.127919252260173,0.0002519773777131341,4.4812096257422125,0.5051766458016632
14735,65,21,37,0.4347926005267773,-1.4319542674022547,0.18904460547283775,True,False,True,False,False,False,False,0.4246527434523217,-1.2477700105431206,0.18032995252158332,-0.1841842568591341,0.010139857074455638
14736,65,21,38,0.03783183402017997,-0.9078413057908625,0.0014312476653304466,True,False,True,False,False,False,False,0.22965691940943764,-2.494593845368035,0.05274230063263293,1.5867525395771727,-0.19182508538925766
14737,65,21,39,-0.10152570873285466,-0.20126731792676167,0.01030746953370844,True,False,True,False,False,False,False,0.03373826583325324,-0.4199420099124125,0.001138270581435263,0.21867469198565082,-0.1352639745661079
14738,65,21,42,0.22110458546147863,-1.7919721670288453,0.0488872377120923,True,False,True,False,False,False,False,0.30208873515000456,-0.8166061374867131,0.0912576039045296,-0.9753660295421323,-0.08098414968852594
14739,65,21,43,0.905849506734869,0.609577680152603,0.8205633288518054,True,False,True,False,False,False,False,0.6504892054141787,0.04972343575434868,0.4231362063603695,0.5598542443982544,0.2553603013206903
14740,65,21,44,0.8801141065198536,0.6266059380828083,0.7746008404952401,True,False,True,False,False,False,False,0.4156317422870266,-2.269524665132138,0.1727497451965493,2.8961306032149463,0.46448236423282696
14741,65,21,46,0.08229705632292461,-2.5883351375496755,0.006772805479418626,True,False,True,False,False,False,False,0.25681620213281464,-2.222704711296352,0.06595456167792271,-0.36563042625332365,-0.17451914580989003
14742,65,21,47,0.235854329829985,-0.7946151135005313,0.05562726489955135,True,False,True,False,False,False,False,-0.20844948402518865,-0.6557616469157388,0.04345118739036738,-0.13885346658479247,0.44430381385517365
14743,65,21,48,0.2928826969066508,-5.102595283823321,0.08578027414731308,True,False,True,False,False,False,False,0.18959327410849075,-10.11899066153747,0.03594560958717731,5.016395377714149,0.10328942279816006
14744,65,21,49,0.7831907862351352,0.062316024761102096,0.6133878076436092,True,False,True,False,False,False,False,0.6729192359629307,-0.7733877247684591,0.4528202981289344,0.8357037495295612,0.11027155027220448
14745,65,21,50,0.5990566478196833,0.022101374950401986,0.35886886729695605,True,False,True,False,False,False,False,0.5114319990565945,-0.07122250775400651,0.2615626896590245,0.0933238827044085,0.08762464876308873
14746,65,21,51,-0.07899303389376706,-0.47209708997325994,0.006239899403741833,True,False,True,False,False,False,False,0.6600618223559331,0.017014656251291282,0.4356816093318354,-0.4891117462245512,-0.7390548562497002
14747,65,21,52,0.07788737724520728,-1.5076756733113927,0.006066443534137232,True,False,True,False,False,False,False,0.4017969320353861,-1.2160173547350692,0.16144077459304865,-0.2916583185763235,-0.3239095547901788
14748,65,21,53,0.3580162748976197,-0.8535957666957856,0.128175653091568,True,False,True,False,False,False,False,0.09053512101515825,-1.4554152475597997,0.008196608137229349,0.601819480864014,0.26748115388246146
14749,65,21,54,0.3215088572804419,-0.13188718543061784,0.10336794530977554,True,False,True,False,False,False,False,-0.0321706958675644,-3.2378616929902275,0.0010349536726033252,3.1059745075596097,0.35367955314800625
14750,65,22,34,0.6849919582402254,0.437122031337707,0.4692139828537787,True,False,True,False,False,False,False,0.5955421491362072,-0.043606527603730516,0.3546704513977724,0.4807285589414375,0.08944980910401823
14751,65,22,35,0.40111269981463377,-0.7889059363647242,0.1608913979525845,True,False,True,False,False,False,False,0.6037682886384899,-1.3260352153489947,0.3645361463654508,0.5371292789842705,-0.2026555888238561
14752,65,22,40,-0.009748903230263256,-0.543109487460691,9.504111419303735e-05,True,False,True,False,False,False,False,-0.07597723296014489,-1.2486605407046794,0.0057725399282801265,0.7055510532439884,0.06622832972988163
14753,65,22,41,0.8351306695699204,0.5696995704682959,0.6974432352563036,True,False,True,False,False,False,False,0.6177903932312835,0.022876697010423164,0.3816649699688639,0.5468228734578727,0.21734027633863695
14754,65,22,42,0.7573536704515725,0.04627617735495648,0.5735845821464691,True,False,True,False,False,False,False,0.5221290367090665,-2.7692107505667924,0.2726187309747377,2.815486927921749,0.23522463374250602
14755,65,22,43,0.6469815645618954,-1.7905729933090502,0.418585144882958,True,False,True,False,False,False,False,0.5685538799547271,-3.807455215518239,0.3232535144115742,2.0168822222091887,0.07842768460716831
14756,65,22,44,0.8869613776174481,0.6713043375406194,0.7867004853850413,True,False,True,False,False,False,False,0.40715532352562067,-1.608592971602727,0.16577545747525282,2.2798973091433465,0.4798060540918274
14757,65,22,46,0.5230945925414565,0.27104259233991623,0.2736279527461124,True,False,True,False,False,False,False,0.5624144791295794,0.03895508934268588,0.31631004633459614,0.23208750299723035,-0.03931988658812291
14758,65,22,47,0.6104981542049664,0.33103940685890487,0.372707996287671,True,False,True,False,False,False,False,0.27006919409387903,-0.15691098940230375,0.07293736959851731,0.4879503962612086,0.3404289601110874
14759,65,22,48,0.16674373460303782,-5.829442737825401,0.027803473029368312,True,False,True,False,False,False,False,0.08940287927300174,-2.1990933829308195,0.007992874822302924,-3.6303493548945815,0.07734085533003608
14760,65,22,49,0.5621828696713591,0.20041804439633748,0.3160495789519243,True,False,True,False,False,False,False,0.229704451589803,-0.71042221518354,0.05276413508017214,0.9108402595798775,0.3324784180815561
14761,65,22,51,0.21748351338549007,-0.5768563263965414,0.04729907859449664,True,False,True,False,False,False,False,0.26476177905155396,-0.3674896869046427,0.07009879964654388,-0.2093666394918987,-0.047278265666063884
14762,65,22,52,0.21804196808302845,-2.056968451990647,0.04754229984552039,True,False,True,False,False,False,False,0.27335537650516356,-2.0948870948624347,0.07472316186427973,0.0379186428717877,-0.05531340842213511
14763,65,22,53,0.11740739605031766,-2.5124768976654424,0.013784496647316147,True,False,True,False,False,False,False,0.13912136933954572,-1.4565929023693633,0.01935475540691029,-1.055883995296079,-0.021713973289228056
14764,65,23,34,0.6184620457827172,0.004530106616379981,0.3824953020737438,True,False,True,False,False,False,False,0.6749118760887504,0.09511844785953638,0.4555060404856367,-0.0905883412431564,-0.05644983030603312
14765,65,23,35,0.31600458796809083,-1.8255595359935537,0.09985889961688285,True,False,True,False,False,False,False,0.2991866161070294,-2.0104611813667073,0.08951263125757498,0.18490164537315357,0.01681797186106143
14766,65,23,36,0.4373792639476834,0.1309354210256587,0.1913006205314173,True,False,True,False,False,False,False,0.5812774647556965,0.15758874986327143,0.33788349103281,-0.026653328837612733,-0.14389820080801313
14767,65,23,39,0.6053474152611242,-0.33082208022459003,0.366445493163324,True,False,True,False,False,False,False,0.6707326958671815,-2.050940162743846,0.44988234930525706,1.7201180825192561,-0.0653852806060573
14768,65,23,40,0.6477082549104816,-0.10823657032636747,0.41952598347918135,True,False,True,False,False,False,False,0.3439468779300253,-1.2775482501835347,0.11829945483781173,1.1693116798571672,0.30376137698045624
14769,65,23,41,0.6834362412965025,-0.13074054596262186,0.4670850959174912,True,False,True,False,False,False,False,0.6310704645784054,-1.3322220719740159,0.39824993126320446,1.201481526011394,0.05236577671809706
14770,65,23,43,0.554547029238909,-1.8489105878685788,0.3075224076376994,True,False,True,False,False,False,False,0.11878855334299816,-9.998539512752247,0.01411072040532232,8.149628924883668,0.4357584758959108
14771,65,23,44,0.6917611364594621,-0.46499423218041125,0.47853346991568657,True,False,True,False,False,False,False,0.2241184766617812,-7.866783655411462,0.050229091581197365,7.401789423231051,0.46764265979768094
14772,65,23,46,0.19395601571827592,-1.4966390975658963,0.0376189360333081,True,False,True,False,False,False,False,-0.08348785516005448,-1.973133529710085,0.006970221959226236,0.47649443214418863,0.2774438708783304
14773,65,23,47,0.08172003547189535,-1.5815693965571822,0.006678164197527835,True,False,True,False,False,False,False,-0.032356246996420604,-1.370015268957046,0.0010469267196933773,-0.21155412760013625,0.11407628246831596
14774,65,23,48,0.2804363210223483,-0.3556234662003448,0.07864453014854958,True,False,True,False,False,False,False,0.45333615645072417,-0.8225304164546705,0.20551367074551546,0.4669069502543257,-0.1728998354283759
14775,65,23,49,0.08239928381630063,-2.903894120820511,0.006789641973439262,True,False,True,False,False,False,False,-0.1547525390591974,-4.058788503530913,0.023948348345268416,1.1548943827104017,0.23715182287549802
14776,65,23,51,0.059836790557194396,-0.6519571405009246,0.0035804415041855485,True,False,True,False,False,False,False,0.28499051511207313,-0.3880763504193798,0.08121959370384478,-0.26388079008154475,-0.22515372455487873
14777,65,23,52,0.08355871389323942,-17.377950454562672,0.006982058667492242,True,False,True,False,False,False,False,0.1835434010591566,-4.203441652335135,0.033688180072362406,-13.174508802227537,-0.09998468716591717
14778,65,24,35,0.6989231330800952,0.01847617022252024,0.4884935459544965,True,False,True,False,False,False,False,0.565374934430036,-0.29650256121123064,0.31964881648176746,0.3149787314337509,0.1335481986500593
14779,65,24,36,0.43691215770456954,0.06080637503574604,0.19089223355006263,True,False,True,False,False,False,False,0.5320662826634768,-0.6185815892131634,0.28309452914733074,0.6793879642489095,-0.09515412495890724
14780,65,24,38,0.6687642462941537,-0.18358782575786958,0.4472456171213874,True,False,True,False,False,False,False,-0.14833579485583398,-8.887858073870461,0.022003508035512064,8.704270248112591,0.8171000411499876
14781,65,24,39,0.8034319185606116,-0.3310266507283173,0.6455028477619852,True,False,True,False,False,False,False,0.6852535789322147,-0.4641636843161687,0.46957246743940906,0.13313703358785145,0.11817833962839686
14782,65,24,40,0.655516921847068,-0.15238241236240624,0.4297024348278551,True,False,True,False,False,False,False,0.36755489289304805,-2.389496983390951,0.13509659928962003,2.237114571028545,0.28796202895401996
14783,65,24,41,0.521677830102089,-1.6770606168056261,0.27214775842002403,True,False,True,False,False,False,False,0.3820000671335526,-7.197944705351796,0.14592405129003871,5.52088408854617,0.1396777629685364
14784,65,24,42,0.37667704374433986,-2.275459585523789,0.14188559528397532,True,False,True,False,False,False,False,0.2885482721078912,-21.727348512066957,0.08326010533644962,19.45188892654317,0.08812877163644867
14785,65,24,43,0.6254561745806135,-1.4097771957042435,0.3911954263210149,True,False,True,False,False,False,False,-0.13372956798671776,-24.919322612904594,0.017883597353914166,23.50954541720035,0.7591857425673313
14786,65,24,44,0.5829106184993696,-1.1110189795305208,0.33978478915931765,True,False,True,False,False,False,False,0.10790366290433841,-15.992005266285531,0.011643200468173097,14.880986286755011,0.47500695559503125
14787,65,24,45,0.17151657534552303,-4.872176166135578,0.02941793561825648,True,False,True,False,False,False,False,0.18152412572010768,-7.899360112233312,0.03295100821844946,3.0271839460977343,-0.010007550374584645
14788,65,24,47,0.7272262894524979,-0.07697429416468227,0.5288580760708482,True,False,True,False,False,False,False,-0.0818819007408572,-0.5800968986246957,0.006704645668935591,0.5031226044600134,0.8091081901933551
